id,keyword,location,tweet,label
6209,thunder,,"""Team guy. Has a great feel for the game."" #Thunder coach Mark Daigneault on former #Suns forward Dario Saric.",0
6210,aftershock,,"An #Earthquake and 32 #Aftershock Occurred At 20 Feb 2023, Monday, 20,04, #Turkey #Hatay 6.4 #Magnitude and 7.7 km. Under #Earth -A #Turkish #Senator Was Caught The Earthquake During Interview #AFAD #ahbab #DEPREMANI #depremler #disaster #astronomy #MARAS #Adiyaman #deprem",1
6211,aftershock,,"M6.4 aftershock on Turkey/Syria border 

#Antioch #deprem #Earthquake #Turkey #aftershock #TurkeyEarthquake #Syria #SyriaEarthquake",1
6212,aftershock,,"Came out for dinner and saw people running out of this building. 

I think because of an #aftershock, there were bricks sliding off it.",1
6213,aftershock,,"This is a dangerous #aftershock #earthquake in one of the already most severely affected regions by the Feb. 6th earthquake

However, it is one of those expected large aftershocks after very strong earthquakes. Let's hope the impact wont be as severe.

#Turkey #Syria #deprem",1
6214,aftershock,,"I felt it. The ground beneath me bulged and pulsed. That was terrifying. I was on the street!
Stay safe! #Latakia #Syria #aftershock",1
6215,aftershock,,"Our Forecast was Correct:
Powerful #Aftershock Strikes Turkey as #Forecast 
M6.4 EQ Strikes 3 km WSW of #Uzunbağ, #Turkey",1
6216,aftershock,,"An #aftershock earthquake,the strongest,with a magnitude of 5.5,occurred in the Kahramanmaraş region in the south Turkey, and was felt by the residents of southern Turkey. 
as well as #northern #Syria.Aftershocks of 5°  are now common,while they were not before.",1
6217,aftershock,,Kiss just saw them singing this song at #Aftershock  in Oct - fabulous #AT40,0
6218,aftershock,,"M4.6 #Aftershock 103 km W of #Murghob, #Tajikistan",1
6219,aftershock,,"strong #earthquake #aftershock in #Hatay, #Turkey also affecting #Syria ",1
6220,aftershock,,"M5.0 #Aftershock Occurs  86 km W of #Murghob, #Tajikistan",1
6221,aftershock,,"I’m actually liking the After Shock fiction podcast. David Harbour, Jeffrey Dean Morgan and Sarah Wayne Callies are killing it with the voice acting. #Aftershock",0
6222,aftershock,,M6.4 aftershock hit the Turkey-Syria border region https://buff.ly/3xAAxU3 #earthquake #aftershock #Turkey #TurkeyEarthquake #Syria #SyriaEarthquake,1
6223,aftershock,,#turkeyearthquake2023 Strong Mw6.4 earthquake close to #Syria #Turkey border today afternoon near #Hatay. #new earthquake by propagation southward of the constraints or major #aftershock? ,1
6224,aftershock,,"#Earthquake #Alert M 4.9 #Aftershock occurs 60 km W of #Murghob, #Tajikistan Location: 38.182°N 73.279°E ",1
6225,aftershock,,"Another 6.4 earthquake in syria and turkey lasted for nearly 40 seconds followef by a 5.8 after shock, despite all the comforting statments made by experts that it would not happen, it did and 2 weeks after the 7.8 and 7.6.
#earthquake #Turkey #syriaearthquake #Aftershock",1
6226,aftershock,,Magnitude 6.3 #aftershock struck #Turkey 2 weeks after a massive earthquake killed thousands,1
6227,blaze,,"The 10th #Minecraft character I made in #TERAVIT.
A #Blaze that dwells in the #Nether Fortress!
As I was making it, I remembered how I used to scavenge Blaze Rods a lot!🧙‍♀️🪄
#pixel
#gamedev",0
6228,blaze,,#Tehran lost a brave #firefighter today in a #blaze incident in central neighborhood of the city. Our sincere condolences to the colleagues and bereaved family of Gharib Reza Darabi. RIP 💔,0
6229,blaze,,I’m Coming 10 Not 9 #PlayingUp #7v7 #Championship #Blaze #Db1 #touchdown,0
6230,blaze,,"What U Exceed +#SonicRush x #SonicFrontiers+

What U Need (#Blaze-y Mix) by Teruhiko Nakagawa
Exceed Mach by Kanon Oguni

#remix #mashup #music #ost #sonic #SonicTheHedeghog #blazethecat #stillnessandmotion",0
6231,blaze,,"National Cat day!
#blazethecat #blaze #SonicTheHedeghog #sonicfanart #Sonic",0
6232,blaze,,"is it me or silver and blaze never appeared in any sonic tv series #SonicTheHedeghog  #silversonic #blaze 
@AnimatedFanboy",0
6233,blaze,,"This is #Blaze

He is #available for #adoption! 

If interested, please email meshagirl3@gmail.com 

Please share!",0
6234,blaze,,the fire in the north just keeps blazing. Its like it has a mind of its own,1
6235,blaze,,the inferno blazes on. Praying for the people of jessin,1
6236,blaze,,the horrific blaze in jackson county. Hoping everyone is okay,1
6237,blaze,,fire in the building on 19th street continues to burn. The blaze has been burning for 10 hours now.,1
6238,avalanche,,"OBSESSED w/ my 
@MetaOpsGaming
 Scarlet Summer Set! #GameFi #Avalanche",0
6239,avalanche,,"Avalanche! Crazy seeing giant piece of El Capitan fall at 
@YosemiteNPS
 
@NBCNews
 
@CNN
 
@ABC
 #yosemite #yosemitenationalpark #rock #Avalanche 
@BBCWorld
 #elcapitan",1
6240,avalanche,,"NEW: A record-breaking 6,000 BTC.b transfers occurred on #Avalanche on February 21st.",0
6241,avalanche,,"It’s been a great ride having 
@avalancheavax
 blockchain on our 
@wirex_wallet
! To celebrate our love for #Avalanche we’re giving $50 in #AVAX to 4 lucky winners 🎉 
Complete the steps  ⬇️
🔴 Follow 
@wirex_wallet

🔴 Like and RT 
🔴 Drop in comments what you love about Avalanche",0
6242,avalanche,,Welcome to #Avalanche,0
6243,avalanche,,"Southern California. Mt. San Jacinto, raging with a huge Avalanche. #SoCal, has been getting hit with a tremendous amount of snow in the last 3 days. This is one of So Cal's steepest and most intense peaks!

#california 
#blizzard2023 
#avalanche
#palmsprings
#mtsanjacinto",1
6244,avalanche,somewhere,Convinced #avalanche park was a #slytherin common room party. #HogwardsLegacy,0
6245,avalanche,somewhere,"a series of Deadly Avalanches hit Tajikistan

#Avalanche #Snow #Tajikistan #Storm #Gorno #Badakhshan #Viral #Weather #Climate #SnowStorm",1
6246,avalanche,somewhere,"Dec 28, 2018
WOW.... Huge #snow #avalanche in Tlyarata, Dagestan, Russia yesterday afternoon 27th of December!!! Video: dargintinic777 IG #severeweather #extremeweather #snowfall",1
6247,avalanche,somewhere,"Throw back to #avalanche #search #dogtraining in #aviemore alongside my wonderful #sister, Dottie of 
@edalemrt
 . #MakeWinterCount #searchdog #searchandrescue #mountaindog #dogswithjobs #snow #snowdog 
@NNPMRT
 
@MRSearchDogsEng",0
6248,avalanche,somewhere,"WOW. Another view of the snow stream and orangish #snow hue from saharan #dust as it pushed cars like toys  on the of Elbrus mountain, Russia yesterday afternoon... Source: Lago Naki. #ExtremeWeather #Avalanche",1
6249,avalanche,somewhere,"In a joint operation, officials of the Indian Army and Jammu and Kashmir Police on Saturday rescued a man who was buried under a pile of snow after an avalanche in Kupwara. ",0
6250,avalanche,somewhere,"Vast pack of #snow for the #Alps: #StormCorrie (#ODETTE) will not only bring storm to Central #Europe, but also 50 to 100 cm of fresh snow for the higher regions of the Northern Alps until Wednesday. Snow drifts and an aggravation of the #avalanche situation must be expected.",1
6251,avalanche,somewhere,Avalanche #avalanche #winter #skiing #nature #snow #mounatains,1
6252,avalanche,somewhere,We LOVE #snow!! We took advantage of the latest snowstorm this morning and practiced #Avalanche skills. ❄️ Have a great #Thanksgiving tomorrow! 🦃,0
6253,avalanche,somewhere,"There’s about a millimetre of snow in #Edinburgh this morning 

Guess I’m gonna be looking at a lot of snowy scenes on Twitter today 😂 

#Avalanche #sherpa #Snow",0
6254,avalanche,somewhere,"A low intensity #snow #Avalanche has hit at #Sarbal area of #sonamarg , #Kashmir where #Hyderabad-based Megha Engineering & Infrastructure is having workshop. As reported by the Company Officials,everyone is safe.#Police and #SDRF are monitoring the situation closely.
@Gbl_Police",1
6255,avalanche,somewhere,"#Snow #avalanche at #kardungla 34km from #leh around 4 vehicles #trapped carrying 10 persons got under snow rescue #operation launched.
@adgpi
 #rescueoperation #avalanche 
@NorthernComd_IA",1
6256,avalanche,somewhere,"Significant #snow is expected across parts of the Alps, especially in Austria, Germany and Switzerland. 1.5 metres of snow is possible by midweek, bringing a high risk of #avalanche",1
6257,avalanche,somewhere,"ANOTHER DEADLY AVALANCHE IN J&K

A couple hit by an avalanche; the wife manages to avert it while the husband got buried under thick snow & died.

#avalanche #JammuAndKashmir #Snow",1
6258,avalanche,somewhere,"🚨AVALANCHE!🚨

After heavy #snow in the mountains near Salt Lake City, a controlled avalanche was set off to mitigate the dangers. #UTwx #avalanche ",1
6259,blizzard,somewhere,"#Blizzard Control 02/27/23/2000PST: Kings Beach, Lake #Tahoe vanishes under #CaliforniaSnow",1
6260,blizzard,somewhere,"Intense snowfall is blasting the mountains of California. 

Our field correspondents are on the scene as dangerous conditions persists. #CAwx #blizzard",1
6261,blizzard,somewhere,"Well, this blizzard is definitely blizzardin'

These are some of the extremely dangerous conditions we encountered as we made our way down on I-80 from Donner Pass to Truckee.

Never seen anything quite like this. #CAwx #CAsnow #blizzard",1
6262,blizzard,somewhere,I have online class tomorrow due to the #blizzard.,1
6263,blizzard,somewhere,"My son, Luke and his buddies are celebrating Chase’s birthday at the Pali Institute in Running Springs! Snowed in, safe and having a great time! Hopefully coming home soon! 
@GMA
 
@ABC
 #blizzard #California",1
6264,blizzard,somewhere,"Intercept of snowfall at Cajon Pass, California now heading to #blizzard warning above 4,000 feet 
@accuweather
 #cawx",1
6265,blizzard,somewhere,Airport shuttle just dropped off these southerners at the hotel. Welcome to the northern plains baby. #winterstorm #blizzard,1
6266,blizzard,somewhere,Cars got stuck in prolific whiteout conditions as a blizzard began to unleash over the Sierra Nevada  #CAwx #blizzard,1
6267,blizzard,somewhere,"The folks like 
@NWSFlagstaff
, who are saying you shouldn't travel in the #Arizona high country unless you absolutely have to, are speaking the truth.

It's bad out there friends. Please, stay safe!

#Flagstaff #AZWX #Snow #Blizzard",1
6268,blizzard,somewhere,"Insane blizzard underway in the Sierra! #blizzard #donnerpass #cawx #california #winterstorm #snow w/
@jpetramala",1
6269,blizzard,somewhere,This #Blizzard is wild. #wind is screaming and #snow is dumping. #I80 may be shut down for days. #California #winter #storm #weather,1
6270,blizzard,somewhere,"Valiant effort by 
@CaltransDist3
 to keep I80 open for as long as possible over #donnerpass but it is done until Wednesday most likely. #snow #blizzard #california #CAwx 
@bclemms",1
6271,blizzard,somewhere,"This is about the right sized plow needed up on #donnersummit #donnerpass #blizzard #snow #CAwx 
@bclemms
 #train",1
6272,blizzard,somewhere,"Absolutely insane blizzard conditions in Watertown, SD right now! Heavy snow bands setting up with 1”/hr snowfall rates and winds gusting up to 45 mph.

#sdwx #blizzard 
@NWSAberdeen
 
@SevereStudios",2
6273,blizzard,somewhere,"Current conditions in the Santa Ynez mountains just outside Santa Barbara!

#SantaBarbara #Blizzard",1
6274,blizzard,somewhere,"Wow! Check out this intense clip from the Tahoe City, #California livecam just now! The area is currently under a #Blizzard Warning. ☃️ #cawx #snow 
@NWSReno",1
6275,blizzard,somewhere,"Very intense winds & light-moderate patchy snow just north of Watertown, SD on I-29 NB. The #Blizzard conditions near MN/SD border will gradually increase… 
@NWSAberdeen
 
@NWSSiouxFalls
 
@NWSTwinCities",1
6276,blizzard,somewhere,Blizzard conditions have begun. #CAwx #wxtwitter #Blizzard,1
6277,blizzard,somewhere,San Bernardino snow!! #blizzard,1
6278,blizzard,somewhere,"Heavy snow and wind ripping through the burn scarred Joshua Trees above Cajon Pass, California near the #blizzard warning boundary. Chain requirements to get up to Wrightwood 
@accuweather",1
6279,blizzard,somewhere,"Extreme, epic blizzard conditions in the Sierra! Complete white out, zero visibility driving. For licensing, contact brett@livestormsmedia.com. #CAwx #Blizzard #wxtwitter #snow",1
6280,blizzard,somewhere,"Drivers stranded on I-80, major winter storm conditions over Donner Pass. Extreme white out conditions. For licensing contact brett@livestormsmedia.com. #CAwx #wxtwitter #Blizzard #snow 
@LiveStormsMedia",1
6281,blizzard,somewhere,"A​ historic #winter #storm continued to pound California Friday with feet of snow, #blizzard conditions and snow falling in lower elevations than usual.
#LosAngeles #winterstorm #California #snow #rain",1
6282,blizzard,somewhere,"Drove through a McFlurry coming back from La Quinta…never seen snow on So Cal freeways in the basin in 46 years of living here!
10:45am, 210W, Rialto…❄️❄️
#Blizzard #RanchoCucamonga",1
6283,blizzard,somewhere,"Heavy snow has moved in to the #blizzard warning area at Wrightwood, California. Could get several feet by Saturday above town 
@accuweather",1
6284,blizzard,somewhere,"A look at I-80 West toward #Sacramento as we leave the #Sierra where a #Blizzard warning is in effect. 
@ABC10",1
6285,bush%20fires,somewhere,"A grass #fire is seen near #Flowerdale in #Victoria on Tuesday night. Experts have warned the recent #LaNina will increase the risk of #fires in #Australia 
#bushfires #NSW #Queensland #Melbourne",1
6286,bush%20fires,somewhere,"Dozens of crews work to contain out-of-control fire north of Melbourne as blaze threatens homes -Flowerdale, Yea

Yet another bushfire this time outside Melbourne last week one was SW of Brisbane with 200 fire trucks.

#auspol #bushfires #climateemergency",1
6287,bush%20fires,somewhere,"Multiple #bushfires are affecting the Western Downs region of #Queensland, #Australia 🇦🇺

More than 7,400 ha have been burnt",1
6288,bush%20fires,somewhere,A warning to everyone! #heatwave #bushfires #HighFireWarning,1
6289,collide,somewhere,be careful. A car collided with a telephone pole,2
6290,collide,somewhere,truck just collided with a power pole. Everybody is okay. Thank god,2
6291,crash,somewhere,Good bye Lexi ( my car ) im never gonna have a car as nice as you again #carcrash #telephonepole #imokay,2
6292,crash,somewhere,Thankful the big man upstairs was looking out for me today #carcrash #blackice #writeoff #telephonepole,2
6293,crash,somewhere,"#CarCrash limekiln pk/dresher - 2nd time in 2 weeks! telephone pole hit, again! driver left scene!",2
6294,crash,somewhere,"Sooo the people across the street literally knocked over the telephone pole, no big deal. #ku #carcrash",2
6295,crash,somewhere,"Crashed into a telephone pole, this is whats left after it was towed home #totaled #carcrash #imokay",2
6296,crash,somewhere,#drunkdriving #car #telephonepole = #carcrash #telephonepoleknockdown #poweroutage #great,2
6297,crash,somewhere,"#CarCrash in #EHV involving a van, bicycle, & telephone pole.  #FoxCT",2
6298,crash,somewhere,Dude fell asleep while driving #carcrash,0
6299,crash,somewhere,Records herself driving 116 mph down the road with her face buried in her phone,0
6300,crash,somewhere,"when showing of in front of your girlfriend goes wrong😂! …

#carcrash #crash #Fights #fightvideos  #CryptoInvestor #cryptocurrencies #bitcoin",0
6301,crash,somewhere,Somebody forgot to stop,0
6302,crash,somewhere,"Drunk Driver Runs Away After Causing A Fatal Car Crash, Ki**ing An Off Duty Cop 😳",0
6303,crash,somewhere,"Speeding Driver loses control and rams into another vehicle, overturning his car. 😳 #CarCrash",0
6304,crash,somewhere,"What a car looks like crashing at different speeds. Parents, send this one to your kids. #Crash #Accident #CarCrash",0
6305,crash,somewhere,"Idiots did not stop for School Bus 🤦‍♂️#dashcam #dashcamvideo #idiotsincars #CarCrash #Accidents 
Full video - https://youtube.com/watch?v=UyQ4jE5HKLM",0
6306,crash,somewhere,"wo serious accidents at same time, either end of part of the South Circular, Streatham Place New Pk Rd and at end junction with Streatham Hill main artery there. #trafficaccident #carcrash #motorbikecrash",0
6307,crash,somewhere,"#Powerline collapses and crushes car in Seattle

https://sporela.com/index.php/latest-global-news/7469-power-line-collapses-and-crushes-car-in-seattle

#carcrash #accident #freakaccident #electricity",2
6308,crash,somewhere,"Terrible #carcrash south of Lemoore 2 lives lost. 1 blew a stop sign, sending both cars into power pole #LiveOnFox26",2
6309,crash,somewhere,"Car flipped and struck power pole, no hospital for man and infant http://ocalapost.com/car-flipped-and-struck-power-pole-no-hospital-for-man-and-infant/ #carcrash #Florida",2
6310,crash,somewhere,"Car flipped and struck power pole, no hospital for man and infant http://ocalapost.com/car-flipped-and-struck-power-pole-no-hospital-for-man-and-infant/ #carcrash #Florida",2
6311,crash,somewhere,"#GreenMtnPower
 on scene. Initial assessment of roadway opening mid afternoon at earliest. #carcrash #powerpole",2
6312,crash,somewhere,A quiet morning in Glastonbury turned into drama as a woman in her 60s rolled her car and hit a power pole. http://ow.ly/XS9830omdgD  #Glastonbury #gympieregioncrash #carcrash #gympiehospital,2
6313,crash,somewhere,"75-year-old man taken to hospital after crashing into power pole #carcrash #powerpoledown
http://stgeorgeutah.com/news/archive/2016/09/08/kss-75-year-old-man-taken-to-hospital-after-crashing-into-power-pole/#.V9Im6SMrKrd",2
6314,crash,somewhere,"Car Into Power Pole in Yucaipa, CA
#Yucaipa #YucaipaPolice #CarCrash  https://youtu.be/N2gdnog1_xg
Tip",2
6315,crash,somewhere,"#Overturned #vehicle hits pole, knocks out #power in #YorkCountyVA. #carcrash @DomEnergyVA 
@YorkPoquosonSO
  http://ow.ly/xvqC30f4FDE",2
6316,crash,somewhere,"Widespread power outage hits Washington City after crash snaps pole
#PowerOutage #CarCrash #PoleDown #WashingtonCity
http://stgeorgenews.com/news/archive/2017/11/05/cgb-widespread-power-outage-hits-washington-city-after-crash-snaps-pole/",2
6317,crash,somewhere,"A #Man #Hospitalized after plowing his #Car into South Side utility pole (San Antonio, TX) - https://nationwidereport.com/a-man-hospitalized-after-plowing-his-car-into-south-side-utility-pole-san-antonio-tx/

#CarAccident #CarCrash #CrashInto #Injured #PlowInto #SlamInto #UtilityPole #Accidents #SanAntonioAccidentNews #TexasAccidentNews",2
6318,crash,somewhere,"#Driver #Hurt after his #Vehicle crashes into a utility pole in Ottawa County ... - https://nationwidereport.com/driver-hurt-after-his-vehicle-crashes-into-a-utility-pole-in-ottawa-county-ottawa-county-mi/

#Car #CarAccident #CarCrash #CrashInto #Injured #OttawaCountyCrash #SinglevehicleCrash #SmashInto #UtilityPole #Accidents #HollandAccidentNews #MichiganAccidentNews",2
6319,crash,somewhere,"OSHP
 on scene: vehicle v utility pole in the 500 block of Oberlin-Elyria Rd. Driver taken to UH-EMC. #News #CarCrash",2
6320,crash,somewhere,Driver injured after car destroys utility pole in crash on 405 Freeway http://bit.ly/2FJ9XyH #carcrash #recentnews #orangecounty,2
6321,cyclone,somewhere,#Freddy #Cyclone #CycloneFreddy #Mauritius #TrouAuxBiches,1
6322,cyclone,somewhere,"‼️ Tropical #CycloneGabriel raged for three days over the North Island of #NewZealand
➡️abnormal amounts of #rainfall, record #storm surge, the rapid rise of rivers, numerous #landslides, widespread destruction of infrastructure.

🔴 https://youtu.be/hZtn3LmeULM",1
6323,cyclone,somewhere,"Storm surge in Belle Mare, Maritius as a result of Cyclone Freddie.

via: 
@3Newsinfo
 

#Freddy #Cyclone #CycloneFreddy #Mauritius #tropicswx",1
6324,cyclone,somewhere,"Some dangerous videos have surfaced after #CycloneFreddy hit the country of #Mauritius 🌀🌪🌧

#cyclone #freddy",1
6325,cyclone,somewhere,"#Watch: Hurricane Freddy passed from Mauritius and is heading to Madagascar.

#cyclone_Freddy #cyclone",1
6326,cyclone,somewhere,I'm so Brooklyn! #ConeyIsland #Cyclone,0
6327,cyclone,somewhere,Severe flooding in #Mozambique as #Cyclone Freddy passes through.,1
6328,cyclone,somewhere,Calm before the storm #Inhassoro #Freddy #cyclone will make landfall at 03:00 #Friday #Mozambique #StaySafe,1
6329,cyclone,somewhere,"#Freddy makes his #carnival, but he stays at #sea, #phew
#cyclone #hashtag #LOL #scary",0
6330,cyclone,somewhere,"#CycloneFreddy kills 4 in Madagascar after crossing Indian Ocean Cyclone #Freddy slammed into #Madagascar late Tuesday with intense bands of rain and powerful winds as it moved over land for the first time in its lengthy lifespan.

#cyclone #frddy",1
6331,cyclone,somewhere,"Today's visible images suggest #Cyclone #JUDY is strengthening—& nearing #hurricane strength. The beginnings of an eye are apparent. The cyclone's core should impact #Vanuatu's capital, Port Vila, tomorrow (Wednesday) morning. COMPLETE PREPARATIONS BEFORE DARK.",1
6332,cyclone,somewhere,"Due to cyclone Freddy
Rain continues with strong winds in the country of Mauritius 🌧🌀🌪

#cyclone #cyclonesfreddy #Mauritius",1
6333,cyclone,somewhere,"Cyclone warning for Malawi, South Africa & Mozambique. #Cyclone #warning",1
6334,cyclone,somewhere,"#Judy is right on top of #Vanuatu incl #PortVila, forecast to peak at 100mph C2 SSHWS/C3 Aus Scale E of #NewCaledonia and head SE, staying N of #Cyclone batter #NewZealand; life threatening #Flooding, #Mudslides are likely occurring now!
#TropicsWX #wxtwitter 
@FJMETservice
 #JTWC",2
6335,cyclone,somewhere,"Honestly, it looks like #Freddy is having some trouble wrapping convection uptear. Still, MFR has now updated its forecast to explicitly call for a landfall at Tropical #cyclone on the MFR scale (hurricane-force). Severe flooding is likely. #tropicswx",1
6336,cyclone,somewhere,"Today, the #CycloneFreddy  is in front of my door, he is trying to scare me, but I will not open my door to him, he will stay outside
#nft #objktnft #tezoscommunity #TezosNFTs #ShareTheEpic #freddy #cyclone #creepy #scary 
🔗in thread⬇️",0
6337,cyclone,somewhere,"#Invest94P, N of #Fiji has a #TCFA as per #JTWC, forecast to head SW to #Vanuatu; Life threatening #Flooding/#mudslides are possible, then turn SE away from them, #NewCaledonia, staying S of #Tonga, N of #Cyclone Battered #NewZealand
#94P #TropicsWX #wxtwitter #Judy 
@FJMETservice",1
6338,cyclone,somewhere,"The islands of Mauritius are bracing for impact as Cyclone Freddy makes its approach. 

#mauritius #news #disaster #naturaldisaster #cyclone #cyclonefreddy #storm #storms #mauritiusnews",1
6339,cyclone,somewhere,"Cyclone Freddy hit Mauritius and started rain with wind 🌀 🌧🌫

#cyclone #CycloneFreddy #Mauritius",1
6340,cyclone,somewhere,"⚡📣🔴Right now! Wind 240 km/h! Cyclone Freddy is destroying Madagascar.📣⚡
#madagascar #mauritius #cyclone #freddy #cyclonefreddy #hurricane #storm #disasters #weather #news",2
6341,down%20power%20lines,somewhere,Freaking world war 3 outside my house right now. Too many cop cars and fire trucks. #downpowerline #sparks #holycrap,2
6342,down%20power%20lines,somewhere,#ElectricStuff next start #DownPowerline,2
6343,down%20power%20lines,somewhere,"#DTE_Energy
 here is an example of what we are trying to report-  #notjustanoutage #downpowerline",2
6344,down%20power%20lines,somewhere,Sure id love to drive 15mins around the lake in the opposite direction #downpowerline,2
6345,down%20power%20lines,somewhere,A tree just fell down in our yard. So there's that. 🌳 #DownPowerLine #StayAwayStayAlive,2
6346,down%20power%20lines,somewhere,"Power lines #arcing when power pole came down during #thunderstorm in #augusta #georgia #weather #spark #downpowerline #severethunderstorm 
@WRDW_WAGT",2
6347,down%20power%20lines,somewhere,"CHPDMichigan
 
@DTE_Energy
 any word on #downpowerline on #harbordr?  #worktomorrow #thankyou #keepmeposted",2
6348,down%20power%20lines,somewhere,"so this happened after hiking #algonquinpark😳 I called #emergencyservices 👍

@Algonquin_PP
 #powerlinedown #downpowerline #fire #powerline #spark #sparks #wow #eek",2
6349,down%20power%20lines,somewhere,Happy Saturday! #powersout #downpowerline http://instagram.com/p/XyN57EjvRD/,1
6350,exploded,somewhere,MY HEART!!!!!!!!!!!!!!!! #Exploded,0
6351,exploded,somewhere,#Marie #DisneyPlus #deadcat What to do ? #Exploded,0
6352,exploded,somewhere,"In a #Shocking incident, a new #BulletBike suddenly caught #fire & #exploded with a loud noise at #Guntakal area in #Anantapur dist of Andhra Pradesh. The bike was engulfed in #flames after the biker parked it infront of a temple to perform a pooja.

 #BikeFire #AndhraPradesh",1
6353,exploded,somewhere,"Fatal crash at an air show in Battle Creek,#Michigan .A jet truck #exploded on Saturday at the Field of Flight Airshow and Balloon Festival in Battle Creek,Michigan. It is reported that the driver of the fuel tanker was killed in the fatal accident",0
6354,exploded,somewhere,shower door #exploded :/,1
6355,exploded,somewhere,"So is that four #transformers that have #exploded today? #Auburn #Alabama 
@alabamapower",2
6356,exploded,somewhere,#blueskies #nyc #transformer #exploded,2
6357,exploded,somewhere,#Exploded transformer box leads to concerns,2
6358,exploded,somewhere,Lightney struck a transformer right above the car #Exploded,2
6359,exploded,somewhere,"An 
@EKOELECTRICITY
 #transformer at Mopo Road in Sangotedo, #exploded minutes ago, cutting #PowerSupply to the area.",2
6360,exploded,somewhere,#BREAKING At the #University of #California has #exploded #electrical #transformer #news #USA,2
6361,exploded,somewhere,"Transformer blew up in my back yard, due to a squirrel. RIP squirrel you will be missed #loudashell #exploded #nopowerallday ",2
6362,exploded,somewhere,A transformer #exploded next to my apartment & wiped the power grid! Time to survive like it's the 19th century. No big canadian deal,2
6363,exploded,somewhere,"#Hurricane #Sandy #Exploded http://qqwiki.com/topic/vqznnu-hurricane-sandy-exploded-a-transformer-station-whats-a-transformer-station.html Hurricane Sandy exploded a transformer station, whats a transformer station?",2
6364,exploded,somewhere,Update: Transformer exploded at 17th & L streets in DC;… http://dlvr.it/8cfyH0 #Uncategorized #17th #emcpikejr #erupted #exploded,2
6365,exploded,somewhere,#Exploded #transformer causes #fire in a tunnel under construction http://transformers-magazine.com/component/k2/item/1720-exploded-transformer-causes-fire-in-a-tunnel-under-construction-power.html,2
6366,exploded,somewhere,"Breaking News!!: Laughlin, NV: Power being restored transformer explodes NV Energy Plant. http://wp.me/p26goG-997 #Transformer #Exploded",2
6367,transformer,somewhere,"a #transformer #exploded in the town of Acton on Thursday morning. #Canada #blast #safety #protection #SinisiSolutions http://firebarrierexperts.com
https://bit.ly/2JzIHoM",1
6368,transformer,somewhere,Really liking the #CangToys #thorilla #transformer,0
6369,transformer,somewhere,"4000KVA 35-10

✌ 

#transformer #factory #manufacturer #largecapacity",0
6370,transformer,somewhere,"Cheese !
I love Rung #oc #transformer",0
6371,transformer,somewhere,"& the 2.0 battle between Mega Man X from #MegaManX vs #Transformer's Optimus Primal from Spirit Of The Afternoonstar # 7832!

Every week, we'll be sharing some of the best match ups being talked about in our server & asking y’all the question - Who would win a DEATH BATTLE!?",0
6372,transformer,somewhere,at work x) #starscream #transformer #decepticon,0
6373,transformer,somewhere,"New GI Joe Deck building game Transformers box art with colors by 
@rnugentcolors
 💥💥💥
He nailed it with so much going on! Tough cover to do. 
#gijoe #gijoenation #gijoecommunity #hasbro #transformers #transformersart #transformer",0
6374,transformer,somewhere,"New 70/100V transformer module for Audac VEXO112 & VEXO115 

#Audac #transformer #VEXO #Tx3 #België",0
6375,transformer,somewhere,"⚡120 MVA transformer⚡ leaving R&S ZREW factory in Łódź. 
Now the unit is installed on a solar farm under construction.
The weight of the transported tank: 84 tons (without oil and additional fittings).
#greenenergy #renewableenergy #solarpv #solarenergy #energy #transformer",0
6376,transformer,somewhere,"Somehow came to a random store and found a battle trap before release, sadly I already preordered mine so I didn’t really feel the need to waste money on it, but I at least took some pictures of the box for those who need a view on it #transformer #TransformersRiseoftheBeasts",0
6377,transformer,somewhere,"[Coming Soon] Magnificent Mecha Upgrade Kit for MM-01 Optimus Prime
Material: ABS, Alloy
Height: N/a
$67.99 Free Shipping
--------
👇links👇
http://showz.store/MM-01-KIT

#MM01 #MM #OptimusPrime #OP #Bumblebeemovie 
#actionfigure #transformer #modelkit #showzstore #Showzdailyreport",0
6378,transformer,somewhere,"Just seen a real life #Transformer in #huddersfield!
Great evening by 
@aroundtown_hud
 
@OliSmith7
 down at 
@RosenbauerUK
 🚒⛑ 👍🏻",0
6379,transformer,somewhere,"All Hail Starscream!' Wallpaper now up for download! Head to https://botsvscons.com/hail-starscream-transformers-wallpaper/ or to the link in the bio - then scroll down to 'latest'.⠀
⠀
#transformers #transformersedit #transformers1 #Tffansince84 #Tffansunite #G1transformers #Transformer… https://instagram.com/p/B5CtwnhlVda/",0
6380,transformer,somewhere,"A blizzard hit power lines in #illinois #USA Conspiracy theorists, lights and flying saucers, this is a #power #transformer that exploded!",1
6381,transformer,somewhere,ower supply issue #transformer #spark #majo,1
6382,transformer,somewhere," witnessd #transformer spark , lost power(electricity) ",2
6383,transformer,somewhere,"1 or 2 transformers or capacitor banks exploded tonight in Sampson & Logan Ave 
@BarrioLoganAssn
 Hmm must have been a rat up there. #sdge #transformer #powerline #powerpole #electricpole #explosion #capacitorbank 
@SDGE
 
@SempraEnergy
 
@10News
 
@CBS8
 
@fox5sandiego
 
@CityofSanDiego",2
6384,transformer,somewhere,"Power transformer exploded in #Shajapur district. A cloud of fire rose in the sky due to the #explosion. Blast caused by overloading in #transformer.

#UP #India #Blast",2
